did,depname,univid
9445,"社科部",9008
9446,"经管学院",9008
9447,"艺术学院",9008
9448,"轻工学院",9008
9449,"人文学院",9009
9450,"体育军训部",9009
9451,"信息工程学院",9009
9452,"农业与食品科学学院",9009
9453,"园林学院",9009
9454,"国际教育学院",9009
9455,"外国语学院",9009
9456,"天目学院",9009
9457,"工程学院",9009
9458,"旅游与健康学院",9009
9459,"林业与生物技术学院",9009
9460,"林业干部管理学院",9009
9461,"环境科技学院",9009
9462,"理学院",9009
9463,"研究生院",9009
9464,"经济管理学院",9009
9465,"继续教育学院",9009
9466,"艺术设计学院",9009
9467,"茶文化学院",9009
9468,"食品与药学学院",9009
9469,"临床医学院",9010
9470,"人文学院",9010
9471,"体育与健康学院",9010
9472,"信息工程学院",9010
9473,"初等教育学院",9010
9474,"医药卫生管理学院",9010
9475,"基础医学部",9010
9476,"外国语学院",9010
9477,"护理学院",9010
9478,"政治经济学院",9010
9479,"教育科学学院",9010
9480,"材料与化学化工学院",9010
9481,"法学院",9010
9482,"理学院",9010
9483,"生命科学学院",9010
9484,"社会科学基础部",9010
9485,"美术学院",9010
9486,"钱江学院",9010
9487,"音乐艺术学院",9010
9488,"动画学院",9011
9489,"国际文化传播学院",9011
9490,"影视艺术学院（电影学院）",9011
9491,"播音主持艺术学院",9011
9492,"文化创意学院",9011
9493,"文学院",9011
9494,"新媒体学院",9011
9495,"新闻与传播学院",9011
9496,"电子信息学院",9011
9497,"管理学院",9011
9498,"继续教育学院",9011
9499,"音乐学院",9011
9500,"东方学院",9012
9501,"人文学院",9012
9502,"人文艺术学院",9012
9503,"会计学院",9012
9504,"体军部",9012
9505,"信息学院",9012
9506,"外国语学院",9012
9507,"工商管理学院",9012
9508,"成教学院",9012
9509,"数学与统计学院",9012
9510,"法学院",9012
9511,"研究生部",9012
9512,"经济与国际贸易学院",9012
9513,"艺术学院",9012
9514,"财政与公共管理学院",9012
9515,"金融学院",9012
9516,"上海设计学院",9013
9517,"中国美术学院",9013
9518,"传媒动画学院",9013
9519,"共同课教学部",9013
9520,"国画系",9013
9521,"国际教育学院",9013
9522,"建筑学院",9013
9523,"成人教育学院",9013
9524,"新媒体艺术系",9013
9525,"油画系",9013
9526,"版画系",9013
9527,"继续教育学院",9013
9528,"综合艺术系",9013
9529,"自考部",9013
9530,"艺术设计职业技术学院",9013
9531,"视觉艺术学院",9013
9532,"设计学院",9013
9533,"造型学院",9013
9534,"附属中学",9013
9535,"雕塑系",9013
9536,"人文学院",9014
9537,"信息学院",9014
9538,"城建学院",9014
9539,"外经贸学院",9014
9540,"成教学院",9014
9541,"生环学院",9014
9542,"管理学院",9014
9543,"艺术学院",9014
9544,"语言学院",9014
9545,"传播与艺术学院",9051
9546,"体育学院",9051
9547,"信息科学与工程学院",9051
9548,"医学院",9051
9549,"商学院",9051
9550,"国际交流学院",9051
9551,"基础教育学院",9051
9552,"外语学院",9051
9553,"女子学院",9051
9554,"工学院",9051
9555,"建筑工程与环境学院",9051
9556,"成人教育学院",9051
9557,"教育学院",9051
9558,"文学院",9051
9559,"旅游学院",9051
9560,"旅游管理",9051
9561,"材料科学与化学工程学院",9051
9562,"法学院",9051
9563,"海运学院",9051
9564,"理学院",9051
9565,"生命科学与生物工程学院",9051
9566,"研究生院",9051
9567,"科学技术学院",9051
9568,"职教学院",9051
9569,"阳明学院",9051
9570,"交通学院",9052
9571,"人文学院",9052
9572,"体育教学部",9052
9573,"化学工程学院",9052
9574,"国际交流学院",9052
9575,"基础教学部",9052
9576,"外国语学院",9052
9577,"外国语部",9052
9578,"建筑工程学院",9052
9579,"成人教育学院",9052
9580,"机械工程学院",9052
9581,"电信学院",9052
9582,"电子与信息工程学院",9052
9583,"社会科学部",9052
9584,"经济与管理学院",9052
9585,"万里学院",9053
9586,"商学院",9053
9587,"国际经济与贸易",9053
9588,"国际经贸学院",9053
9589,"基础学院",9053
9590,"外语学院",9053
9591,"文化与传播学院",9053
9592,"法学院",9053
9593,"生物与环境学",9053
9594,"电子信息学院",9053
9595,"继续教育学院",9053
9596,"计算机与信息学",9053
9597,"设计艺术与建筑",9053
9598,"中国事务研究硕士学位",9054
9599,"商务经济学学士学位",9054
9600,"国际事务研究学士学位",9054
9601,"国际传播与德语硕士学位",9054
9602,"国际传播与汉语硕士学位",9054
9603,"国际传播与法语硕士学位",9054
9604,"国际传播与西班牙语硕士",9054
9605,"国际传播学与德语学士学位",9054
9606,"国际传播学与汉语学士学位",9054
9607,"国际传播学与法语学士学位",9054
9608,"国际传播学与西班牙语学士学位",9054
9609,"国际商务",9054
9610,"国际商务与国际传播学学士学位",9054
9611,"国际商务与国际管理学士学位",9054
9612,"国际商务与德语学士学位",9054
9613,"国际商务与日语学士学位",9054
9614,"国际商务与欧洲学学士学位",9054
9615,"国际商务与汉语学士学位",9054
9616,"国际商务与法语学士学位",9054
9617,"国际商务与西班牙语学士学位",9054
9618,"国际商务理学硕士学位",9054
9619,"国际学与德语学士学位",9054
9620,"国际学与日语学士学位",9054
9621,"国际学与法语学士学位",9054
9622,"国际学与西班牙语学士学位",9054
9623,"国际文化交流",9054
9624,"国际管理硕士学位",9054
9625,"欧洲事务研究学士学位",9054
9626,"英语语言学院",9054
9627,"计算机科学与管理理学士",9054
9628,"计算机科学理学士",9054
9629,"金融和投资学硕士学位",9054
9630,"金融财会与管理学士学位",9054
9631,"人力资源管理",9101
9632,"会计学院",9101
9633,"体育与军训部",9101
9634,"信息工程学院",9101
9635,"医学院",9101
9636,"南洋学院",9101
9637,"南湖学院",9101
9638,"同济大学浙江学院",9101
9639,"商学院",9101
9640,"嘉兴学院",9101
9641,"外国语学院",9101
9642,"平湖校区",9101
9643,"建筑工程学院",9101
9644,"成人教育学院",9101
9645,"数学与信息科学学院",9101
9646,"文法学院",9101
9647,"服装与艺术设计学院",9101
9648,"机电工程学院",9101
9649,"生物与化学工程学院",9101
9650,"管理学院",9101
9651,"经济学院",9101
9652,"东海科学技术学院",9151
9653,"人文学院",9151
9654,"体育与艺术教育部",9151
9655,"信息学院",9151
9656,"公共管理学院",9151
9657,"医学院",9151
9658,"外国语学院",9151
9659,"工程学院",9151
9660,"数理与信息学院",9151
9661,"机电工程学院",9151
9662,"杭州分院",9151
9663,"海洋科学与技术学院",9151
9664,"海运学院",9151
9665,"渔业学院",9151
9666,"石油化工学院",9151
9667,"社会科学部",9151
9668,"管理学院",9151
9669,"经济管理学院",9151
9670,"船舶与建筑工程学院",9151
9671,"食品与药学学院",9151
9672,"高等职业技术学院",9151
9673,"人文学院",9201
9674,"人文学院法政学院",9201
9675,"体育学院",9201
9676,"化学与材料科学学院",9201
9677,"商学院",9201
9678,"国际合作学院",9201
9679,"城市学院",9201
9680,"外国语学院",9201
9681,"平阳学区",9201
9682,"建筑与土木工程学院",9201
9683,"成人教育学院",9201
9684,"教育学院",9201
9685,"数学与信息科学学院",9201
9686,"服装学院",9201
9687,"机电工程学院",9201
9688,"法政学院",9201
9689,"物理与电子信息学院",9201
9690,"瓯江学院",9201
9691,"生命与环境科学学院",9201
9692,"管理学院",9201
9693,"美术与艺术设计学院",9201
9694,"计算机科学与工程学院",9201
9695,"音乐学院",9201
9696,"人文与管理学院",9202
9697,"仁济学院",9202
9698,"口腔医学院",9202
9699,"国际教育学院",9202
9700,"基础医学院",9202
9701,"护理学院",9202
9702,"检生联合学院",9202
9703,"检验医学院",9202
9704,"温州医学院",9202
9705,"环境与公共卫生学院",9202
9706,"生命科学院",9202
9707,"生物学实验教学中心",9202
9708,"眼视光学院",9202
9709,"研究生部",9202
9710,"社会科学教学部",9202
9711,"第一临床医学院",9202
9712,"第二临床医学院",9202
9713,"药学院",9202
9714,"运动人体科学系",9202
9715,"人文学院",9251
9716,"体育学院",9251
9717,"信息工程学院",9251
9718,"医学院",9251
9719,"外国语学院",9251
9720,"外语系",9251
9721,"成教学院",9251
9722,"教育科学与技术学院",9251
9723,"求真学院",9251
9724,"法商学院",9251
9725,"理学院",9251
9726,"理学院数学系",9251
9727,"生命科学学院",9251
9728,"经管系",9251
9729,"艺术学院",9251
9730,"人文与社会学院",9301
9731,"体育科学学院",9301
9732,"信息与电子工程学院",9301
9733,"其他",9301
9734,"医学院",9301
9735,"医药化工学院",9301
9736,"外国语学院",9301
9737,"教育学院",9301
9738,"数学与信息工程学院",9301
9739,"数学系",9301
9740,"机电与建筑工程学院",9301
9741,"物理与电子工程学院",9301
9742,"生命科学学院",9301
9743,"经贸管理学院",9301
9744,"艺术学院",9301
9745,"上虞分院",9351
9746,"书法学院",9351
9747,"人文学院",9351
9748,"体育学院",9351
9749,"元培学院",9351
9750,"初等教育学院",9351
9751,"化学化工学院",9351
9752,"医学院",9351
9753,"外国语学院",9351
9754,"工学院",9351
9755,"成人教育学院",9351
9756,"教育学院",9351
9757,"教育系",9351
9758,"数理信息学院",9351
9759,"法学院",9351
9760,"生命科学学院",9351
9761,"经济与管理学院",9351
9762,"美术学院",9351
9763,"音乐学院",9351
9764,"人文学院",9401
9765,"体育系",9401
9766,"化生学院",9401
9767,"医学系",9401
9768,"外语学院",9401
9769,"教育学院",9401
9770,"数理学院",9401
9771,"机电建工学院",9401
9772,"经管学院",9401
9773,"艺术学院",9401
9774,"计算机信息学院",9401
9775,"交通学院",9451
9776,"人文学院",9451
9777,"体育学院",9451
9778,"初阳学院",9451
9779,"国际学院",9451
9780,"外语学院",9451
9781,"工商学院",9451
9782,"开放学院",9451
9783,"教育学院",9451
9784,"数理信息学院",9451
9785,"旅游学院",9451
9786,"杭州幼师学院",9451
9787,"法政公管学院",9451
9788,"生化学院",9451
9789,"研究生学院",9451
9790,"美术学院",9451
9791,"职技学院",9451
9792,"行知学院",9451
9793,"音乐学院",9451
9794,"人文学院",9501
9795,"信息学院",9501
9796,"商务系",9501
9797,"成人教育学院",9501
9798,"管理学院",9501
9799,"经济学院",9501
9800,"计算机学院",9501
9801,"语言系",9501
9802,"财务会计学院",9501
9803,"贸易系",9501
9804,"后勤管理系",9502
9805,"机电管理系",9502
9806,"电子系",9502
9807,"船艇指挥系",9502
9808,"训练基地",9502
9809,"基础部",9503
9810,"应用工程系",9503
9811,"生物技术系",9503
9812,"经济管理系",9503
9813,"信电系",9504
9814,"化工系",9504
9815,"国教院",9504
9816,"国际教育学院",9504
9817,"机电系",9504
9818,"管理工程系",9504
9819,"管理系",9504
9820,"继教院",9504
9821,"艺术系",9504
9822,"人文",9505
9823,"体育学院",9505
9824,"信息工程学院",9505
